,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia-Herzegovina,Botswana,Brazil,Burkina Faso,Burundi,Cambodia (Kampuchea),Cameroon,Canada,Central African Republic,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,DR Congo (Zaire),Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Ivory Coast,Jamaica,Jordan,Kenya,Kingdom of eSwatini (Swaziland),Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,"Macedonia, FYR",Madagascar (Malagasy),Malaysia,Mali,Mauritania,Mexico,Moldova,Morocco,Mozambique,Myanmar (Burma),Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Romania,Russia (Soviet Union),Rwanda,Saudi Arabia,Senegal,Serbia (Yugoslavia),Sierra Leone,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Yemen (North Yemen),Zambia,Zimbabwe (Rhodesia)
1999-08-31,2301.5253456221217,0,103.0,379.1666666666667,0,0.0,0,0,1.107142857142857,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,186.0,0.0,0.0,2.766483516483514,0.0,0.0,0.0,199.38888888888886,0.0,0.0,0.0,0.0,1137.2356568759358,0.0,0.0,0.0,12.976744186046519,47.63919413919418,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.1208791208792,94.5330882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.9368131868131868,0.0,0.0,3.0,0.0,9.066666666666663,0.0,25.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,8.795909645909648,0.0,10.0,0,0.0,0.0,50.08516483516491,6.0,0.0,0.0,0,2.0,74.0,0.0,792.6923400129282,0.0,0.0,0.0,0.0,3.897105626613826,0,65.14285714285714,0.0,0.0,0,99.0,22.60439560439559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,31.333333333333336,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0
1999-09-30,976.8333333333333,0,75.0,94.16666666666666,0,0.0,0,0,1.0714285714285712,0,1.0,0,0,0,0.0,0.0,0,7.0,0.0,176.42857142857144,0.0,0.0,0.7417582417582421,0.0,0.0,0.0,189.5,0.0,61.0,0.0,0.0,754.3365088788264,0.0,4.0,0.0,12.558139534883727,6.263736263736266,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.43956043956035,403.419117647059,0.0,2.0,0.0,0.0,0.0,0.0,0.9065934065934066,0.0,0.0,11.0,0.0,5.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.065934065934073,0.0,33.0,0,0.0,0.0,26.915750915750916,9.0,0.0,0.0,0,0.0,11.0,0.0,1188.1952799124153,0.0,0.0,0.0,0.0,8.874840817746417,0,102.29761904761904,0.0,0.0,0,498.0,27.19780219780218,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,320.98275862068965,0.0,0,0.0,0,0.0,2.0,0.0,0.0,0.0
1999-10-31,839.0,0,95.25,130.66666666666669,0,0.0,0,0,1.107142857142857,0,1.0,0,0,0,0.0,0.0,0,12.0,0.0,164.0,0.0,0.0,0.7664835164835169,0.0,0.0,0.0,117.0,0.0,4.0,0.0,0.0,159.4336422239219,0.0,0.0,0.0,12.976744186046519,6.472527472527475,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.6208791208792,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9368131868131868,0.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,34.118131868131876,0.0,10.0,0,0.0,0.0,25.08516483516481,9.0,0.0,0.0,0,23.0,5.0,0.0,3358.5438859714923,0.0,0.0,0.0,0.0,36.317318746826935,0,33.0,0.0,0.0,0,252.0,76.60439560439563,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,8.049999999999999,0.0,0,0.0,0,0.0,3.0,0.0,0.0,0.0
1999-11-30,177.0,0,35.0,166.33333333333331,0,0.0,0,0,1.0714285714285712,0,1.0,0,0,0,0.0,0.0,0,0.0,0.0,113.0,0.0,0.0,0.7417582417582421,0.0,237.0,0.0,164.5,0.0,8.0,0.0,0.0,307.85217137724743,0.0,0.0,0.0,5.441860465116278,8.263736263736265,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,164.86956521739125,98.0,2.0,77.0,0.0,0.0,0.0,0.0,0.9065934065934066,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7728306176582,0.0,19.0,0,0.0,0.0,2525.0824175824177,0.0,0.0,0.0,0,30.0,50.33333333333333,0.0,696.5542635658924,0.0,0.0,0.0,2.0,9.090073860565665,0,0.0,0.0,0.0,0,281.57142857142856,12.197802197802204,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,31.423076923076927,0.0,0,0.0,0,36.0,3.0,0.0,0.0,0.0
1999-12-31,88.0,0,125.0,9.0,0,0.0,0,0,1.107142857142857,0,2.0,0,0,0,0.0,0.0,0,35.06666666666668,0.0,32.0,0.0,0.0,0.7664835164835169,0.0,3.5,0.0,174.4666666666667,0.0,8.0,0.0,0.0,459.04519940153784,0.0,0.0,0.0,0.0,6.472527472527475,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.17391304347825,156.5,3.0,10.0,2.0,0.0,0.0,0.0,0.9368131868131868,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.184798534798546,1.5,31.0,0,0.0,0.0,225.35789210789176,0.0,0.0,0.0,0,0.0,14.0,0.0,823.9900947459092,29.0,0.0,1.0,0.0,11.259742989251185,0,0.0,0.0,0.0,0,406.5,32.60439560439558,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,283.1823361823362,0.0,0,0.0,0,0.0,3.0,0.0,0.0,0.0
2000-01-31,67.0,0,161.13894324853226,88.61438356164386,0,0.0,0,0,0.6794520547945209,0,0.0,0,0,0,30.235294117647058,0.0,0,6.0,0.0,317.0,0.0,0.0,2.982289011136456,0.5095890410958902,187.0,0.0,367.0,0.0,0.0,0.0,0.0,1130.5245974525358,0.0,6.0,0.0,0.0,8844.501775147926,0,0.0,0.0,0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,233.85313786008223,266.6666666666667,4.0,0.0,0.0,0.0,0.0,0.0,8.698630136986305,0.0,0.0,0.0,2.0666666666666664,10.0,0.0,45.466666666666704,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8046783625731,13.0,67.0,0,0.0,0.0,9.0,6.0,0.0,3.375,0,0.0,22.0,0.0,614.5,0.0,0.0,1.0,0.0,17.944748858447493,0,11.0,0.0,0.0,1,150.0,8.509589041095902,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,249.0,0.0,0,0.0,0,0.0,3.0,0.0,1.1666666666666665,0.0
2000-02-29,195.91207627118658,0,155.7305936073059,97.1150684931507,0,0.0,0,0,0.6356164383561647,0,0.0,0,0,0,3.758169934640522,0.0,0,20.0,0.0,190.0909090909091,1.0,0.0,2.789883268482491,0.47671232876712305,283.0,0.0,360.0,0.0,0.0,0.0,0.0,206.7622991884347,0.0,0.0,0.0,0.0,8273.888757396448,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.79809670781884,54.0,13.70588235294117,0.0,0.0,0.0,0.0,0.0,136.5890410958904,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.43177387914233,43.0,74.0,0,0.0,0.0,2450.0,9.0,0.0,0.0,0,1.0,182.85714285714286,0.0,1475.3055555555557,0.0,0.0,6.0,0.0,8.024657534246577,0,73.0,0.0,0.0,2,31.0,47.1433789954338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0
2000-03-31,356.0762711864408,0,119.09132420091325,154.5643835616438,0,0.0,0,0,0.6794520547945209,0,0.0,0,0,0,0.8104575163398696,0.0,0,3.0,0.0,64.0,0.0,0.0,2.982289011136456,0.5095890410958902,0.0,0.0,315.0,0.0,0.0,0.0,0.0,462.47196587358786,0.0,0.0,0.0,0.0,8858.9684418146,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.8531378600822,13.0,2.0,6.0,4.0,0.0,0.0,0.0,11.031963470319639,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.084795321637415,0.0,12.0,0,0.0,0.0,68.0,0.0,0.0,10.370370370370368,0,1.0,218.35714285714286,0.0,1049.904761904762,0.0,0.0,4.0,0.0,309.61141552511407,0,0.0,0.0,0.0,0,303.0,63.14292237442923,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,69.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0
2000-04-30,586.4444444444443,0,68.24429223744293,51.739726027397246,0,0.0,0,0,0.6575342465753428,0,0.0,0,0,0,0.7843137254901964,0.0,0,0.0,0.0,209.0,0.0,0.0,9.110224070843953,0.4931506849315066,93.0,0.0,380.25641025641033,0.0,0.0,0.0,0.0,269.1669301018617,0.0,0.0,0.0,0.0,8559.195266272187,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.82561728395046,20.0,3.0,0.0,0.0,0.0,0.0,0.0,13.643835616438365,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.01754385964909,0.0,42.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0,3.0,332.99206349206355,0.0,248.00666666666663,0.0,0.0,24.0,0.0,8.3013698630137,0,0.0,0.0,0.0,0,403.5,267.19903303787254,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,120.66666666666667,0.0,0,0.0,0,0.0,5.0,0.0,0.0,0.0
2000-05-31,197.93333333333328,0,125.67465753424656,59.49771689497715,0,0.0,0,0,0.6794520547945209,0,0.0,0,0,0,0.8104575163398696,0.0,0,6.285714285714284,0.0,260.75,0.0,0.0,0.8443579766536968,0.5095890410958902,0.0,0.0,428.8333333333333,0.0,0.0,0.0,0.0,108.13841324200907,0.0,0.0,0.0,1094.3333333333333,8971.001775147926,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.3531378600822,146.0,1.0,70.66666666666667,3.0333333333333328,0.0,0.0,0.0,1.6986301369863013,0.0,0.0,0.0,0.0,14.0,0.0,43.39999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.37050960735166,0.0,19.0,0,0.0,0.0,250.33333333333337,19.0,0.0,0.0,0,0.0,386.5238095238095,0.0,412.00761904761885,0.0,0.0,3.0,0.0,182.8114155251142,0,13.5,0.0,0.0,0,168.0,428.1095890410959,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,59.5,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0
2000-06-30,72.0,0,98.94429223744291,63.08455361360414,0,0.0,0,0,0.6575342465753428,0,0.0,0,0,0,11.627450980392155,0.0,0,8.0,0.0,108.0,1.0,0.0,0.8171206225680937,0.4931506849315066,0.0,0.0,306.0,0.0,0.0,0.0,0.0,45.904109589041084,0.0,0.0,0.0,1416.0,5156.235341581499,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.82561728395046,158.0,3.5,0.0,0.0,0.0,0.0,0.0,17.97240704500979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.01754385964913,0.0,29.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,104.83333333333333,0.0,518.952380952381,0.0,0.0,0.0,0.0,134.82435836876087,0,32.46753246753246,0.0,0.0,1,150.5,1589.0931506849313,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,128.0,0.0,0,0.0,0,0.0,6.0,0.0,0.0,0.0
2000-07-31,1508.5,0,184.42465753424656,79.75685667992339,0,0.0,0,0,0.6794520547945209,0,16.26666666666668,0,0,0,2.0,0.0,0,0.0,0.0,111.0,0.0,0.0,2.8443579766536944,0.5095890410958902,360.0,0.0,461.7333333333333,0.0,0.0,0.0,0.0,98.31341324200909,0.0,0.0,0.0,0.0,64.15909090909096,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,401.10313786008214,76.0,14.0,42.0,0.0,1.0,0.0,0.0,53.698630136986296,0.0,0.0,0.0,5.0,2.0,0.0,12.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.58479532163746,0.0,11.0,0,0.0,0.0,33.276297814207645,0.0,0.0,0.0,0,0.0,123.5,0.0,464.16666666666663,0.0,0.0,4.0,0.0,44.711415525114184,0,4.5,0.0,0.0,2,260.0,620.5095890410955,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,499.5,0.0,0,0.0,0,0.0,3.0,0.0,0.0,0.0
2000-08-31,1521.954545454546,0,73.92465753424656,269.03235798768276,0,0.0,0,0,4.679452054794519,0,62.33333333333334,0,0,0,0.0,0.0,0,0.0,0.0,169.0,2.0,0.0,0.8443579766536968,0.5095890410958902,5.099999999999996,0.0,413.83333333333337,0.0,0.0,0.0,0.0,87.00091324200909,0.0,0.0,0.0,0.0,6.200000000000003,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.6379363948809,24.0,4.0,0.0,3.0,0.0,0.0,0.0,2.6986301369863037,0.0,0.0,160.875,0.0,0.0,0.0,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.41812865497077,0.0,26.0,0,0.0,0.0,0.3387978142076505,1.0,0.0,0.0,0,0.0,71.5,0.0,158.85714285714286,0.0,0.0,4.0,0.0,34.57808219178084,0,64.0,0.0,0.0,4,57.5,12.509589041095905,0,0.0,27.666666666666664,0.0,0.0,0.0,0.0,0.0,20.0,32.0,0.0,0,0.0,0,346.3333333333332,1.0,0.0,0.0,0.0
2000-09-30,2083.920062695925,0,54.99429223744292,119.42891521658652,0,0.0,0,0,0.6575342465753428,0,24.0,0,0,0,0.0,0.0,0,0.0,0.0,241.2692307692308,0.0,0.0,0.3813229571984437,0.4931506849315066,4.0,0.0,466.33333333333326,0.0,0.0,0.0,0.0,245.97307510628258,0.0,0.0,0.0,0.0,126.62068965517246,0,0.0,0.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,524.4583333333333,96.0,0.0,87.14285714285714,5.0,0.0,0.0,0.0,1.643835616438356,0.0,0.0,39.99999999999999,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.552026618269807,0.0,34.0,0,0.0,0.0,20.327868852458987,13.0,0.0,0.0,0,0.0,217.06659089994764,0.0,40.49999999999999,0.0,0.0,2.0,0.0,110.35136986301382,0,25.0,0.0,0.0,1,920.8333333333336,482.49315068493115,0,0.0,26.333333333333336,0.0,0.0,0.0,0.0,0.0,8.0,61.5,0.0,0,0.0,0,8.0,2.0,0.0,0.0,0.0
2000-10-31,301.0,0,76.75799086757989,64.86438356164382,0,0.0,0,0,0.6794520547945209,0,0.0,0,0,0,0.0,0.0,0,1.0,0.0,571.125,0.0,4.0,0.0,0.5095890410958902,0.0,0.0,412.0,0.0,0.0,0.0,0.0,206.48067514677106,0.0,2.0,0.0,0.0,6.200000000000003,0,0.0,0.0,0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,478.729849726776,40.0,2.5,26.0,17.0,108.66666666666667,0.0,0.0,1.6986301369863013,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,1.9047619047619055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.218128654970776,0.0,16.0,0,0.0,0.0,0.3387978142076505,9.0,0.0,0.0,0,0.0,142.01619262179673,0.0,26.0,0.0,0.0,0.0,0.0,33.57808219178083,0,0.0,0.0,0.0,7,204.0,6.509589041095885,0,0.0,0.0,0.0,2.2857142857142856,0.0,0.0,0.0,29.0,16.0,0.0,0,1.0,0,0.0,1.0,0.0,0.0,0.0
2000-11-30,78.0,0,52.41095890410958,171.60754211935142,0,0.0,0,0,0.6575342465753428,0,11.0,0,0,0,0.0,0.0,0,1.0,0.0,73.0,0.0,0.0,0.0,0.4931506849315066,72.0,0.0,394.6666666666666,0.0,0.0,0.0,0.0,316.2525944375259,0.0,0.0,0.0,0.0,109.44827586206901,0,0.0,0.0,0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,407.44262295081984,160.58333333333334,2.0,0.0,50.0,0.0,0.0,0.0,21.643835616438363,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.1770266182697,7.0,28.0,0,0.0,0.0,1.3278688524590168,3.0,0.0,0.0,0,0.0,104.12165587158546,0.0,9.0,0.0,0.0,0.0,0.0,8.3013698630137,0,0.0,0.0,0.0,0,104.0,578.4931506849313,0,0.0,0.0,0.0,6.857142857142856,0.0,0.0,0.0,11.0,20.833333333333332,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2000-12-31,55.0,0,123.42465753424656,78.53105022831053,0,0.0,0,0,1.6794520547945193,0,0.0,0,0,0,0.0,0.0,0,1.0,0.0,135.0,0.0,0.0,0.0,0.5095890410958902,337.0,0.0,324.561904761905,0.0,0.0,0.0,0.0,299.7251556662516,0.0,0.0,0.0,0.0,6.200000000000003,0,0.0,0.0,0,60.0,0.0,233.4285714285713,0.0,0.0,0.0,0.0,271.60597189695557,33.0,0.0,18.0,28.0,23.0,0.0,0.0,1.6986301369863013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.83479532163748,3.0,7.0,0,0.0,0.0,0.3387978142076505,0.0,0.0,0.0,0,0.0,36.0,0.0,54.0,0.0,0.0,8.0,0.0,26.144748858447468,0,0.0,0.0,0.0,2,262.5,30.509589041095875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,49.0,0.0,0,0.0,0,0.0,3.0,0.0,0.0,0.0
2001-01-31,497.15769230769223,0,75.0,106.6857142857143,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,2.0,0.0,70.92857142857146,0.0,0.0,1.0,0.0,0.0,0.0,352.95238095238096,0.0,0.0,0.0,0.0,413.2140921328448,2.0,0.0,0.0,0.0,39.174867267563904,0,0.0,0.0,0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,133.96703296703305,49.333333333333336,6.857142857142856,13.0,6.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,21.602787456445984,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.462869198312243,0.0,17.0,0,0.0,0.0,15.433333333333339,0.0,0.0,0.0,0,0.0,78.0,0.0,53.266666666666644,0.0,0.0,0.0,0.0,3.0,0,13.0,0.0,0.0,1,287.0,918.4122710622709,0,0.0,0.0,59.0,3.0,0.0,0.0,0.0,8.0,7.447802197802197,0.0,0,0.0,0,0.0,5.0,0.0,0.0,0.0
2001-02-28,35.4230769230769,0,126.0,330.66666666666674,0,0.0,0,0,2.0,0,4.629213483146061,0,0,0,0.0,0.0,0,0.0,0.0,139.92857142857144,0.0,0.0,0.0,0.0,0.0,0.0,272.5227272727272,0.0,0.0,0.0,0.0,125.06649181891345,0.0,0.0,0.0,0.0,35.3837510803803,0,0.0,0.0,0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,106.96153846153855,507.57142857142867,6.0,0.0,9.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,22.845528455284544,0.0,5.247619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.90869667135495,0.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,43.0,0.0,78.0,0.0,0.0,18.0,0.0,0.0,0,0.0,0.0,0.0,0,12.0,46.61538461538457,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,3.0854700854700865,0.0,0,0.0,0,0.0,3.0,0.0,0.0,0.0
2001-03-31,51.55769230769227,0,168.030303030303,241.33333333333334,0,0.0,0,0,2.0,0,0.6966292134831464,0,0,0,0.0,0.0,0,3.0,0.0,190.1904761904763,0.0,0.0,0.0,0.0,240.3333333333334,0.0,408.6060606060604,0.0,0.0,0.0,0.0,18.441021525291188,0.0,0.0,0.0,0.0,45.174867267563904,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.58241758241763,115.5333333333334,4.0,0.0,11.0,0.0,0.0,0.0,52.45901639344257,0.0,0.0,0.0,0.0,0.0,0.0,36.069454123112685,0.0,11.649999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.553345388788415,0.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,24.0,0.0,30.0,0.0,0.0,0.0,0.0,36.0,0,33.0,0.0,0.0,3,67.5,10.64560439560439,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,72.86050061050064,0.0,0,0.0,0,0.0,3.0,0.0,0.0,0.0
2001-04-30,228.3461538461538,0,121.20000000000002,43.0,0,0.0,0,0,1.0,0,2.6741573033707877,0,0,0,0.0,0.0,0,0.0,0.0,104.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,508.43003367600147,0.0,0.0,0.0,0.0,39.104395604395584,0.0,0.0,0.0,0.0,4.203296703296703,0,0.0,0.0,0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,174.7605153467223,44.599999999999994,101.75,6.0,12.0,0.0,3.0,0.0,7.868852459016397,0.0,0.0,0.0,0.0,1.0,0.0,73.819716448396,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.32312464924862,0.0,92.0,0,0.0,0.0,76.0,0.0,0.0,0.0,0,0.0,52.833333333333336,0.0,43.0,0.0,0.0,0.0,0.0,5.833333333333333,0,6.0,0.0,0.0,0,392.0,285.3021978021979,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,25.82967032967032,0.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0
2001-05-31,174.84658119658093,0,80.0,450.6666666666668,0,0.0,0,0,0.0,0,0.6966292134831464,0,0,0,0.0,0.0,0,17.050000000000008,0.0,101.0,0.0,0.0,0.0,151.7142857142857,0.0,0.0,453.8409090909091,0.0,6.0,0.0,0.0,9.3103344742689,0.0,0.0,0.0,0.0,4.343406593406593,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.24908424908429,17.0,3.0,0.0,39.0,4.0,33.81803278688524,0.0,7.934426229508197,0.0,0.0,0.0,0.0,0.0,0.0,55.83612078977934,0.0,17.566666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.73191681736,0.0,17.0,0,0.0,0.0,36.0,0.0,0.0,27.777777777777782,0,0.0,16.5,0.0,73.0,643.6703296703297,0.0,14.5,0.0,3.1000000000000014,0,130.0,0.0,0.0,1,68.0,945.5360805860806,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,36.495421245421255,0.0,0,0.0,0,0.0,3.0,0.0,0.0,0.0
2001-06-30,619.1923076923074,0,53.0,96.0,0,0.0,0,0,1.0,0,0.6741573033707868,0,0,0,0.0,0.0,0,11.5,0.0,30.0,0.0,0.0,0.0,89.42857142857142,0.0,0.0,230.13824884792643,0.0,0.0,0.0,0.0,143.54975079565247,0.0,0.0,0.0,0.0,60.30674497915882,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.2087912087912,114.33333333333334,4.0,10.0,31.0,0.0,40.28196721311472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.105923344947726,0.0,17.066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.572061482820975,0.0,18.0,0,0.0,0.0,215.3846153846154,0.0,0.0,4.0,0,0.0,70.03448275862068,0.0,180.54642857142858,831.8648351648346,0.0,7.5,0.0,6.0,0,5.0,0.0,0.0,1,98.0,473.8577533577533,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.4010989010989021,0.0,0,0.0,0,0.0,3.0,0.0,0.0,0.0
2001-07-31,194.72435897435884,0,0.0,164.66666666666666,0,0.0,0,0,0.0,0,13.127875869448904,0,0,0,0.0,0.0,0,20.23333333333335,0.0,99.16666666666669,0.0,0.0,0.0,4.0333333333333306,4.0,0.0,404.1595238095241,0.0,0.0,0.0,0.0,36.21689185131807,0.0,0.0,0.0,0.0,4.343406593406593,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.87274016306273,0.0,1.0,0.0,34.0,0.0,8.836065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.10278745644599,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.25714285714284,0.0,91.0,0,0.0,0.0,5.0,0.0,0.0,0.0,0,0.0,10.470834676119884,0.0,54.0,589.6703296703296,0.0,0.0,0.0,22.0,0,127.0,0.0,0.0,4,59.0,72.64560439560444,0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,8.947802197802211,0.0,0,0.0,0,0.0,2.0,0.0,0.0,0.0
2001-08-31,67.05769230769229,0,8.0,252.0,0,0.0,0,0,0.0,0,15.904761904761912,0,0,0,0.0,0.0,0,17.0,0.0,83.25,0.0,0.0,0.0,0.0,0.0,0.0,578.0714285714289,0.0,0.0,0.0,0.0,26.916891851318073,0.0,0.0,0.0,0.0,4.343406593406593,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.58241758241766,11.0,0.0,7.0,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.602787456445984,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.221428571428571,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,44.470834676119836,0.0,265.5984848484849,0.0,0.0,0.0,0.0,0.0,0,202.59999999999997,0.0,0.0,0,128.0,124.64560439560451,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.447802197802198,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0
